ID,Is_Lead
HMATZSZA,0.20869673563138902
FYPLD4TD,0.6299060032002872
Y2UYMQRY,0.10885027789660914
EHJKY4EE,0.06565924448187968
S8YJ8NB7,0.47348209721501844
FVQWTPDT,0.05996989968320206
C4OPDSPT,0.10126672420917082
JWKAFWMJ,0.39959975265691516
GLWEBE3T,0.05322839865897989
8AOZTVF5,0.05133278070889836
DFEMWMD5,0.1165361134951202
CUMACWMJ,0.06839493663811143
TOSQTDRR,0.05233765535824175
MDKFGGES,0.5380948195371993
4AWWNF7S,0.06681883802011007
J2SFS86J,0.7173226546317264
XG5TYUHO,0.1275462745173147
FBL4MSEM,0.04429549613296338
ERFC3HUC,0.18052111800810225
ARJSYCGD,0.12915182045700013
FPPRAEPA,0.7053519928831953
LPZDQUIY,0.05076861225113283
DHDZSHR7,0.13925620711590808
FREWPHG4,0.059374331697026425
FZSOEHV5,0.06305598629823522
K3M8GLMR,0.10879226735964373
FGFVBQWX,0.07418437960138403
GQAFURTQ,0.8147490538477631
AMBYFHRQ,0.2205051509603541
VNJBJNEQ,0.22431953448020409
JNCG9I2P,0.06274175682934063
7MEVUQFG,0.02825083369945462
VLGYEYWG,0.1152904711209149
SU2S4IGF,0.09111957957302338
QQQYB55U,0.06526374496802473
V485Z429,0.050366294406208295
NMKTWEHA,0.02168787750987778
DRC4GPFS,0.2188350024431437
9R8UVRXF,0.07368199368091316
RMYMJXQQ,0.058058128305899424
CWFZ9DQA,0.03539756752861884
ACZFXI8Q,0.06269927711415763
Q76LCGGH,0.7526983341352379
N4RDNLAW,0.023831543004182623
IKNEB7Z8,0.16327021194157376
MZII5CBT,0.43894032929105675
IJGVPHQC,0.8231413656580635
EVQV258U,0.06851802151030398
ZF9P2MOC,0.1882689710456784
DCABEY3X,0.015095722132030764
ZI9RGEJW,0.030218047103452904
Y5YFRTWK,0.05553045591828637
SFGXG2WN,0.08540276765078335
GDEWJIW5,0.09313773604083803
XZKIECYB,0.5466559303237553
HTSTDAJH,0.025295876574630692
DEVAARIG,0.9593252128911134
LSF2MPUX,0.1135214153454959
GPTESZGN,0.3504278307427416
G8IVOHEH,0.25012176279264026
WBPPPRDH,0.37143392338612713
AKTSJYA4,0.13890506817443954
BPWBREH8,0.8365057592538652
H5GHIN8W,0.06359906522410937
P33Z47E2,0.10087153230849999
8VHEWVNA,0.13052984529938852
JJFRSFIA,0.3791776672863937
NCBBMQDS,0.3042662683775068
3PQW2DX3,0.061531460427731555
DTZGGOIY,0.13626782284561603
CXAJSUGH,0.31643499128550673
QHE5SHXK,0.2226851665931221
URNADMFD,0.22477322831914237
RZFETUY6,0.057538803110132805
J9RYUDEA,0.09023195372840642
OEDZMRST,0.10796827331542098
MK6J6UHI,0.06100132534998076
JCSCEOUQ,0.2588814590004036
LLZOHVBX,0.062103614262382575
NDH76UCX,0.09959752156723463
MP6NDZCE,0.06832912214337174
4A7SABYB,0.06285777775302558
J8QRPP9S,0.35678648870688534
CMPFL56L,0.5307578044259276
HAGZ6H4Z,0.0935223105373887
NC4TN9HT,0.22563273967337227
TDUBTYCG,0.020753554043985545
C7HV6CDJ,0.05927275970641516
KAFDCXD2,0.07225609773568248
AFGB8JKS,0.060916556518839
ZIZPZNPA,0.11969268567367722
V5DHK8T3,0.13581310287089765
FMJMW6YJ,0.04286694263055041
DMBSZZAC,0.8820623846117046
6HDFIOKH,0.09294404439155048
VHHRE4MW,0.15798062027452126
G2HF8JQ8,0.048719024995825325
5AW5KK2E,0.8253627333469257
QOGMGEE2,0.021606771941855108
HAVMD79W,0.022081144464080632
RHUCNARW,0.10630305517014348
KGPPZ5FX,0.33854136466431944
JMRKJUFC,0.08369206378283955
DBTAPLAE,0.024030273150136613
HHBZUPZV,0.05989263417668271
AJBNUPEX,0.05450254887647833
Z8RBPLM8,0.044268784282753805
INSKVAPS,0.857165291173908
JAEFIAFD,0.037143913686042224
GTVCWSSZ,0.06712182198144616
MXXR7XQ9,0.044323193514188244
CV9WE68A,0.07342478373962077
U3T7NTMP,0.8171282178354782
BOPP4S5C,0.05308577438931286
TAWV3QNU,0.2368635409496181
CFNGU82X,0.05662936547262423
RRK75QQV,0.05885745443287182
DSTSGN2M,0.1534135295516069
CHEEHOP7,0.07334506397351807
XKUEGCVP,0.03164830205187806
CVFXSGRI,0.046755428298406426
XLTA6GNF,0.1012150945149913
UKA7NEZK,0.19409179761353068
2PBCC3MH,0.8646509961119366
WVYCIJFB,0.06779187626563303
Q6RRMX5U,0.7920162670387316
QDH5Q2TT,0.0502676409047185
N3PCT23Q,0.8119372903654145
KZST4MRG,0.5462056848176762
EVIEEMVY,0.8360233604604833
CWPV5V4C,0.512130440052528
CQZJTJMF,0.05420199183126446
WE6U2DEV,0.8808317770282866
NKWKKGYZ,0.11722359935032745
CMZ5XPZG,0.02407205452570746
IHR7ACZD,0.7903867711476972
CF6BW3RO,0.8496817547589544
4NJAGJMR,0.5512325179521249
KETAJ4Y5,0.046094683821105646
PGPJ3H48,0.19311058920785842
SHROHTPW,0.22527804594851453
ZCUGXEU4,0.39903440589191896
5OYVVXOQ,0.2482760074107287
DK8NIWVE,0.053586409662434435
QKFXRHFW,0.8854600345503668
IDTTJPMG,0.11552581188801818
CF8V3Y7E,0.06654887463118281
EVGRMLBH,0.06754455514997244
6SRB7A4K,0.5684665972030893
MQGF9ODC,0.7908590066760557
3HCEAVQG,0.06345588380886363
BULS33UR,0.17541790896878542
CYPS3LHH,0.05970535803031117
TJEASZTD,0.022066569211802903
8IUCNJ9E,0.8386619564287338
KE5UHOYA,0.5146193535938378
LSCNFYPG,0.08725793654449605
IZKMYIOR,0.8586567025726343
B4OGC7UP,0.4207972324678029
LZQST4AN,0.08765689282655842
7G9UWWIE,0.035384057532852155
NNQKOHTD,0.06444509322216012
XMDJE9FF,0.3726827653227291
FPWDSRNQ,0.15180838101971905
VZCX7DFO,0.7731142834173782
NR3VQXAX,0.13106394563417076
OJJVL6JU,0.060649857280240624
8KNXSNUK,0.059849115120123475
FSQMJUEV,0.8899256530808232
9NW3W6QP,0.43781898776341854
MSHUAKDO,0.07141726735912649
4H9IJ58S,0.08845737342187623
GRPWQ4AU,0.13711735160395797
Q2U5L6XZ,0.18895185344778284
6VU4ILYL,0.8233085351553873
EU5LJ3DQ,0.05549913155147722
GKHGXMGF,0.03982834086624126
MHCVDRME,0.02115898556091388
XAYG7O9C,0.02791596765979988
A5ANMJER,0.03635418272236941
3KITBXBQ,0.02766845973015323
DDN9JYUS,0.12491269926839454
FQQALAGW,0.056958616344527466
CSER6SXR,0.06615511441076691
AKECDKPR,0.21920516226951964
EGAXUQXR,0.5364810260673603
KPH883ND,0.17806667382849367
4XFO4KQG,0.060299786476679995
NULIEJWF,0.023600140758430477
MOK9BYFP,0.9803101074416407
W5NOBB5X,0.02347013338747863
DZEEZELQ,0.762773201084377
ISUHIQ4Y,0.022986846141148248
BGNFAWFG,0.02020378179702912
QYMJUTHV,0.5163857036133065
JDVPLATC,0.8509785924100918
7EHPEAIJ,0.8168871860555331
I4TAZDYU,0.05671745625225087
SIE3GLTJ,0.07218171017400304
O9VPNOEI,0.10908216015984734
2KXD6STJ,0.07276247223357116
HOVK78DS,0.04982249040651492
HBHFNGDN,0.5942099059923323
KRWLWEF7,0.9806472921059863
KBXPHW3B,0.25913148575001943
XDHOBFYH,0.057159294968287616
CSJ78DIY,0.7095972208317812
LPAFZLX9,0.020332676348577904
RSS2GPDK,0.0224381760173221
AADN3IKK,0.058352215438527213
MRFCVBMW,0.1711858329781047
U2ARHECV,0.06480770804295202
97QSYTNM,0.0757399304801831
A7CFQYBW,0.054884003096917586
IXHXGABJ,0.06266031880394574
BYWRNBCL,0.059597032171039815
RMLUVDIL,0.020719072884501095
56JVSZGM,0.04924140102193689
BAY4ODN7,0.06800684778406715
JULWYYD9,0.5949083828533884
VW5ESFNX,0.5298037191777603
ITFPTAB4,0.0726847418765975
QN8HQQ3T,0.0690482533709816
GQW5HYW2,0.4323040395236488
JNTXYMUU,0.07272956676706938
OHVWI8VM,0.03474833002865783
EDCMKBNB,0.09545888029349886
G93WNRDT,0.05022638380658018
KTWIJRMP,0.08582901770650797
VDXHDZP2,0.031224987160774924
EJCHHUSA,0.05092520615253041
YSDQMYP9,0.09196548621878359
E9FPG5BA,0.3546658513383556
ERKTNC6V,0.8826488304218194
AJA2BRQD,0.8375510321796662
FWB8VGB3,0.06174791448587327
EZNGP29M,0.3014171158293626
N2RFEWP6,0.8045180335091978
9VGAFNEN,0.02375589851032553
BOXZITM8,0.0573916085657878
4XYCSHHC,0.04997788890719307
NHPHVUB8,0.15067729343436198
2BRT2HQW,0.7821708372169169
HNSHGPZH,0.06249795235507203
JJAQP7D2,0.059597194970694045
5C3U2IJC,0.8494957396324392
FJBNEYU5,0.05800617655127714
69EJKQMH,0.05666639254005494
WMD3HAZW,0.0623885038796407
AUXPKPRF,0.10306594421004105
2Q9QULMK,0.8208994471264763
2DSW6SBM,0.09970431369276472
HDSL8BCS,0.023306946644557052
MPHRSIGB,0.01945302739402524
6NST8BPS,0.13166424736529594
F6MCXQUB,0.18425105395344712
HDVNDVTK,0.060963816518942865
DXV4KTHY,0.5436590581963274
PXHDTIGW,0.8096230785319115
KUFEUVBW,0.04451984589865145
JQNKHVSN,0.983234065532878
AGHFBNJ9,0.07010814863907398
MHFM5Q6R,0.1132018431542969
VM5VQJTY,0.047242816359278524
F2SHSVZX,0.05636504112409333
BAE4F9JQ,0.8149022806562689
GTAJLPW2,0.3568224324279647
AJ4TWA99,0.02297557374095823
FDW78RJB,0.05656919636887704
NOXVKUDZ,0.4914134535126119
MKEXMB4D,0.07833133238311107
NSNPOT7D,0.06326296015524435
AT7GCDDZ,0.0744937423379178
KJCJPSBC,0.054928094757161164
HWKXUYVG,0.05134620515501805
4IOHFWV4,0.11063971139480999
JKXPXPNQ,0.3894804309031773
WD6FXTYS,0.3391332161966111
YPS5GP3Y,0.874418723157802
EKS9W8D7,0.07703252043805683
ZHDHDNX7,0.052711008389355114
8TDV5WB8,0.15869210485114574
KP7U5QIN,0.9493726867063494
N5B44P6W,0.06397333633392824
PNSHVNAH,0.2480891903488513
HR4NRIOO,0.20546265990315363
W2RVRTKR,0.07992283511470782
2RSZJJ8B,0.49340544946505693
3CCEHZEC,0.21424778716279383
6USXDH49,0.05300661818852012
MJJPWZTM,0.04733166865508211
KNBKKAKO,0.19721108690676037
MZU6UNH6,0.03520178654165283
8U5KASGI,0.6413005350211878
ECC7W9JD,0.23162214412835602
MMKNVDKF,0.8421613257626598
7J3BF5NA,0.4616260717722779
GPEAYUNN,0.08341551542049574
K72IETVX,0.5044112684149542
GP7EBYZR,0.7876369782997208
MRZXSBRV,0.08979391388278572
XDARXBZE,0.05524304982191834
GUEQBMBU,0.04319117491017309
KGACBFBW,0.07139651182464056
2NHWA9BD,0.023750911334923443
BVBYTYNP,0.05636691972892363
GNRWUZRP,0.838618146571357
5E5RMI9D,0.14148568835785474
669JNPEC,0.8913686436449332
BET772GL,0.08473273167474653
B9WGDB4T,0.25565734923640265
TTTZI5ZW,0.04885908723553897
FUR6XWHK,0.020304643247909804
HQLGUQUD,0.387058111446425
YSTLWAPH,0.12309168558802486
HAPBNU5C,0.3258393234520066
5OZZN5RC,0.22273315788123
UWFWGAAL,0.023005624677715886
HWMKEIC6,0.05119383123899698
FENHBNQV,0.05510360335679874
NTSAUAKA,0.05888365390864568
VKEUJ4AZ,0.8106849707726622
4GNFYFR4,0.02728067838727804
X63TWEKB,0.21275340913309304
LEYXGUTO,0.10681793470566345
G89ZYEMM,0.04962194509965617
HU7ROTTN,0.09104470799818092
L5PG9PPC,0.5000134327513874
UVCS3BUT,0.07161530201864363
KSYSXHE2,0.07306698444803275
BPXRPJ4V,0.0917677139047463
EYSDEKXL,0.21390994797599366
Y6YDMYVB,0.08715315379454217
NJZOZZUM,0.0654274598513657
JJVDV34V,0.08765645051767139
FLSJXHX7,0.7782902049032192
AXMPA2DI,0.17888840587222193
GAYCP87I,0.382645319393654
LZWXVWHJ,0.03802075027157185
9YYDMKSR,0.05343138188997926
RZMXNIMT,0.09308435409326388
YBEFZIAA,0.04909820480422747
M5XUISX2,0.1498460424535405
DSA3JVXW,0.0995105815468217
WX3JRXRA,0.23515933199220934
EEHUGXST,0.18840250894403604
AEVNSRKO,0.06161104852841087
2ES7DDIK,0.06631255900647769
UHZBWNBY,0.12758886695270905
OBOUPHGA,0.5102204925224183
EJQTSUJ3,0.05587593084942084
BMSG7GLT,0.053185489738972525
MHGMB4MU,0.054045252516006226
P3EQ2R7N,0.827421737615827
8SYA6VPW,0.10212138898769837
B38S9XQC,0.05733376821517408
KJYP5J44,0.1003867117800383
FWWXDB5I,0.11779088994403197
SRWBOGBW,0.6263964917802513
W7UVWWIG,0.5147953028700012
6RHKXGMB,0.05301204223739779
S8KJUBYF,0.05572196726700355
3XNJYMTM,0.0340379392603314
BWBDAQZV,0.033946363812250406
JM4OE5LA,0.15674931735649816
8AJ4Q5PZ,0.05788795954525661
9NVKYU6V,0.05341598164640654
YEU5S7SF,0.5275361805986656
GHGQQFHZ,0.3264392666072901
CEQFUJ5E,0.2706618701449769
B2UAMWKG,0.8141034043194175
TXJFGQQY,0.04631763713512745
8ICRTCHZ,0.34323846899820265
EFYSBN3F,0.0699297060286391
HDKJ4HKV,0.0744908628928821
MBJSEQSY,0.01087921978116947
HEMVB5FN,0.07094857631724258
L4KPHNPU,0.07035683669407874
6AXOWXGB,0.45671358878755497
RIDEUISU,0.10066727053219982
JIN8S4TY,0.05661892098922937
FCNGHBR4,0.9741162534240523
CYRWWRYV,0.20256977318542763
DVUBHQDC,0.25099515620557666
QR2OYQZV,0.06360587858638257
GFJ4QQZV,0.22449852931891445
K7R942B5,0.04107933820888392
ET9PMZ5F,0.5869671050057339
3GMCAIXV,0.11928113410782956
BJJN5M5T,0.04812346244907009
BDJDDAJM,0.01885596121167969
RGHZTMZD,0.8186848852806569
8RKURWDH,0.051964383687494176
FJX3KEBX,0.8713486270977858
FTIUH97G,0.08067860440612144
MSXVZXHE,0.06253268916614499
MJDWHFD4,0.34218839160574444
MNZD2TBN,0.04730534709862543
HFWBG3DJ,0.05510816057570776
ZTNQZECR,0.40012137723040364
XHFJBVRF,0.4765568502670427
MIEJ9PJK,0.0630502699107757
8O52NLQZ,0.4100292411878829
TWRW8NMA,0.31514743226201425
NSADCNYQ,0.0499422222432912
XQN4JRA5,0.05109764560001988
BAXSFJQP,0.0612385839216035
UAMUGH9T,0.1165470985070181
J7EPL3U9,0.26958318021725114
KD7AAZKN,0.15994953181292132
FZCJNPSQ,0.05689891660866297
BWT5PQUU,0.1579920931776588
7WNU2JRP,0.15484397127136368
IHFWHGY9,0.08900018812765906
HGQWUWCI,0.33431250918629735
AOSJYTQS,0.033975422103541805
E5JX4PZB,0.07124157599744227
5V44MCDX,0.017842679894171584
69EGTAYQ,0.03828023587338455
3ZZNEIH8,0.06917490009946405
7UPDN8RJ,0.4411320267519766
NODQEXWE,0.07619022706195588
DJA6WCGR,0.5798731355519169
NZWDTZPI,0.02670074795280928
CALFCRZB,0.3564266531707583
3KQEUHKD,0.8577425522143647
34P6WZPU,0.05527720974947592
DXRDV43F,0.4675766062793349
TVYBM9RS,0.06351318699111438
IRATAUN5,0.664721132361551
YEONBTGD,0.10257700640909767
SWLWG9N2,0.07014649604105541
MJPPTZBZ,0.1607128055540537
FTA3R45I,0.053455090725540305
XUJ72D33,0.2090108708694726
EB4Z6STN,0.46088662798227087
KTNZRSFZ,0.113448830499018
KE9MYP6P,0.26867882979441315
IUHKWUBJ,0.07734023857300691
KVGUG2MZ,0.052467757388596825
YGQJBFQS,0.8721653177932911
CQZUAXDN,0.051321780405472736
WHMQX3MY,0.858991548487795
54AMQKPC,0.05774755547904572
YGGZE9SF,0.06523650738738139
PGHFVNRD,0.10910656594106495
HB9B2ZDE,0.42813635911923714
EFBCP8H9,0.09960204251662055
CYEGXBFZ,0.0645272088542494
G99UUUKB,0.02009617697821247
DYYWW2TI,0.12170368051554564
SR4K26AH,0.7646879325219544
CHWWNL9E,0.045290125749673935
9QYEINLP,0.052972539571061
A2HQZLLW,0.8489422756538724
ZBNRYJAW,0.06307548750847103
CQDVBKVP,0.07067665575797995
FVL9WYH4,0.9050556284037565
EOZIBUZD,0.11108281123355009
GEKDXM9F,0.46513630449333
2PIWIU4T,0.0693881277964144
NPV4HCCT,0.05696781750596233
F2E4MOVX,0.08402904700972297
DSR3ZTRP,0.013611091877269579
C48QHWFW,0.08386906164651096
X2MGTWUY,0.8414745396828256
ES5CUA5M,0.19790108149274394
4TKNYKMG,0.5142651972588783
B8IZPGT7,0.16756141772373948
AZVTQOC3,0.1455385429616098
G5ANKLHL,0.08029979142073053
DD3VKAU9,0.023062904017284905
6VF6AKE7,0.3810679157250103
9LXDR4XU,0.050438161037926046
H9A7SOM9,0.062377781090802456
8KWLJGMU,0.0349248226993684
GMHP2G75,0.07990305571533313
N5AXZLYZ,0.09329233260541304
PFETBXXZ,0.3687100094533165
ELVT3HFC,0.04915144191675974
4GYDR2AX,0.46883044556608056
LF4XHONQ,0.84746260420195
S2HW9LUW,0.0853915920050547
ZZYSJBKR,0.2588236289092271
I9DFFWKB,0.2775989745027272
V6SWCWEG,0.0657067405248159
CSEUJ4YM,0.39189405257176246
ESCM76OP,0.09393653395128616
LB6HN3PR,0.05778530650891765
WGJVZANB,0.9499180758992997
AJK99W9H,0.5550053425178938
64FARMSY,0.04328865762099706
MGWZZBJX,0.09467902536778186
EXUFYGVR,0.10225254189282992
EEFG75DC,0.03810902051707031
DUXQWPJD,0.40085668538808017
JKULSETR,0.40948200913334687
TV2S6EZH,0.8652070540187438
DVMY8WMQ,0.8259760915764973
QRPZNACS,0.3494816476290742
JA7DUPRI,0.22570431408575237
NBUTXXT8,0.3766386707277486
5QOVBRTD,0.870653610429113
6M94AVUQ,0.08656352765802111
C4HZ3UQK,0.2744402510196451
ZO8FDHVQ,0.06149599559768384
AUPJAV8Z,0.3827922172953816
3ESCZLJS,0.13230041839438125
KFNWURUX,0.05928325555094367
QPBNC2E5,0.06911105908317286
CWCTZWVK,0.9875912763178826
UVKJVPHR,0.05751157389111649
CTHDKDKC,0.8129882512602233
UVMJRYLJ,0.05298989632980157
HCQVTAHW,0.4778451364696693
7MLVX3MG,0.05625768605695315
YHS42Z9A,0.06755664099788924
NOEEEAW4,0.05327681616238599
GVDX8OSR,0.18762436280498235
QWEGF2JK,0.07921586715237436
HUVXOY5H,0.07236408848509016
MPZ4QRVW,0.0782570325977743
DVNNKMAT,0.0229538694243642
GGAVDNJW,0.5275155069829002
BYSZ8FBR,0.3257182479551075
D9JBWEPJ,0.2859728997801665
RFIDNBDE,0.049941307051247205
BDIBM2GG,0.07939393754390915
8WAWEUJT,0.219636402734784
MFATDKVT,0.04459198277811839
ZANQG8E4,0.6125362582605012
39PJOUIM,0.052699177226084234
NM2B7XD3,0.053070639124625396
VM9QJYEP,0.05507012606990242
5JXOUEUC,0.056374573201136084
S7VPKTUX,0.27751404821096687
CDM5H9B7,0.7606894128314239
FRDGEP7D,0.09735676306900615
AJBWY9XP,0.8560344499146499
BBRI99BF,0.4452931414723117
PRMXKTMC,0.6654653805122753
DYIJGZBZ,0.04920767398178423
8O9CGGVM,0.06493272149428894
9I5WFHRL,0.06865018587364227
EMZYHCJU,0.4694458202956241
KNHYRAEV,0.0823697932130413
VZCCWPXS,0.09613461494225276
DRGTKDHJ,0.7790082179244482
VK4C36K6,0.04951616351727653
HJ6EGBXX,0.05691013288984975
BQ8CRCRD,0.8171478090901294
KMIJJZKU,0.12287290275537935
LHCUTUEI,0.03488702331212309
MGSCOOK7,0.3064964582093847
EBASTMRU,0.06990977169228542
ZYAIJHYP,0.05977119494563305
K7OAFA94,0.06997250007129469
AXML77EW,0.060891453956201866
M6D9AQ9Q,0.8480002865675222
T7HX3D2K,0.08565697882295832
XW8DJ4C9,0.07207834662012316
DPT6JMJR,0.06534577735715692
UQUDFJDE,0.060830330903830825
3NDQPRA5,0.11529671034686112
NHT7MWER,0.8447317095630378
YJTJLTZG,0.5488742658456112
HJVHND3V,0.055441327350405814
BCJW6QAP,0.07003072781845775
DETNUXSK,0.06474924918482958
FV4SSAQF,0.0849185089821978
HBXNSYE6,0.18461187681136776
FZXYQIQH,0.07380959873427823
RKPJYHFC,0.05645552256955789
HLHDERUM,0.06482317974000357
IXTREQTC,0.07043458332425499
NVY6KFZE,0.019343747854399677
GHHGQT2E,0.11015498358870493
VIF7BDUP,0.022784832609078466
MCYBCIG7,0.04002170980476251
MSJVBHBH,0.10790707359962179
2HDHHY79,0.1121516387880223
BDLWQFA8,0.5151331111172143
NJJY9QFG,0.03991754022182972
3NVHMNSD,0.08540684726411071
697FDRPF,0.058096645778906164
BCXPZ3TR,0.052776471878291396
GKAUTJ2K,0.05299261876403098
YO5WQBTB,0.04910772864349343
F3UY2DYM,0.05836145159943037
37YMFREK,0.05433067211930863
ZKNM6RHT,0.06690241694004581
WIFOSCFG,0.20374354451220134
TDQFNHD3,0.046395722143877924
3CAQTYCM,0.2339040627979736
7WQNWM3S,0.020961954803862853
CYXBTFD2,0.0385956580311564
SIR7JNNY,0.040676100539025886
FRY9HMAM,0.03826718294986829
J7VNFUZV,0.14972342259577612
DI9KCGPO,0.8840826144636731
FTP7Y47S,0.1513775976328595
LSOLXDNK,0.047490679918607635
KMWPTFLZ,0.054381753072754974
DO2TBQ6J,0.05291330859910841
G3N3OBNQ,0.2985735831656682
FFCHNPDD,0.06404350137995526
882DX6SJ,0.09367075950826285
LPSLMZUR,0.1208993490683834
PRRZZDHE,0.950328339196223
IFFFXDNF,0.18051005602792805
X7URAQMB,0.8504812570467173
PQ66UFMF,0.057076656813894455
FJYDSVRQ,0.47778762630048144
8QKMUEBX,0.8330548666688041
A5DITVSI,0.07192130312550112
JQIJDZGC,0.19549987001136793
8SIV3TMP,0.3989290922818135
Q69999JK,0.06231340757493631
BZR5D8HW,0.09364375642832523
O5AUQQJH,0.25453822593366493
MCL9XVHP,0.049251428845800554
XFEPJYVX,0.07660273854647409
9Y9B6QBX,0.1323457663397935
YYKZUHPA,0.06948015399824511
JVS934K4,0.3764929051969864
EOV7ATW2,0.8756151012033321
XFKUXZYP,0.06453288182697865
ZTM5DKXN,0.022669149755705286
LFCSXMUP,0.19683447851972877
V5TUJXWY,0.21140780590363284
3WEQDBAV,0.2865648347523483
SYZGJMLY,0.06431199091810051
4DM7MRTT,0.36861259917679534
WTTEMGRA,0.05337354816134173
DROKQPHN,0.041997363939496025
NNEUNKKY,0.05404403301154153
FNW3XQJX,0.33157910984125855
2WXJARJ8,0.05770106525508571
JF74HV5E,0.23087673448402626
QBHKVMRG,0.059149250235849056
H3RTSDFF,0.8806491610572962
WKPJWLBK,0.04828972609121255
8GR4KCIJ,0.06412629188226934
AKGRBN9P,0.8664815991859417
YINK5CRH,0.06057342553347962
GSP2NKJT,0.1511754228763813
MXGSHP6Y,0.4193183517221297
DNNNDTNQ,0.05732226200994234
GQHMR5LH,0.10826050662377701
ABRH2LJU,0.4295788031594666
MGEDVGKD,0.2018319597692286
HGBC8PST,0.5399714072945521
ABOVKYAX,0.3637483502717049
EMVVABOS,0.08897956970954692
5RKIBGAY,0.21518876545943544
LXVWQ79G,0.05833816189407717
VJDYYBFF,0.12802961570294097
C7H8DLCS,0.1857190145752442
BXIFTC3H,0.041598412004872506
D4P5VWQS,0.2812268636121875
BHLTEGNJ,0.08020188581468357
QQ6B3CEK,0.15923493064004965
7XTJQLNU,0.3384011299943047
YXIQHDSE,0.1805002629718312
KLPZLI4N,0.8220652570851544
FE3S4YMN,0.04517852475744761
E9EODZQR,0.617774184766741
WNRA7NPW,0.039472976601130916
4IHVOCZW,0.03369368652139586
FZTVLT4A,0.09846691552270659
PIYGT4S4,0.2638565773743105
QXDEJBWN,0.06501540303884615
FXXWZSW6,0.07001033434744039
GNMPFXCJ,0.8607050216121603
D4ZY8HGP,0.06379967573908873
TCVEYECN,0.0636829221005662
ATSSJEDZ,0.061115802252618034
AUQHF64O,0.05787806151222191
MXGZNBRS,0.06275172504053037
JYJXVDXF,0.058230038794683095
HH6HD5XV,0.234009899810082
8DP2CZMP,0.5129992247360062
BRM6YFLC,0.23248416612714023
EDAQGPQH,0.07234738700001522
H3SOFYH3,0.05144573664645663
96HSPKJV,0.07137948335025865
CTKAZSMM,0.20849984617032813
EKZKANJA,0.05013537323025471
SPXEWYUL,0.14711201602493462
DX24SD4V,0.04181028307657003
8JHDYKDU,0.2163449015782697
MONF5QPV,0.10911688810262969
U3VYVYHE,0.09078754578583796
6WPRRBKH,0.03201635221265256
4SWXPIPL,0.05539667969800391
K58MNBYZ,0.05693916866649355
79Z9SH4O,0.9008435229442118
LHTRMNK9,0.032848692567755355
8KPJ7PUW,0.763317802951649
D2ORMPCZ,0.056734279734680766
8PQXPAK8,0.5779326583805972
CWHFKKAC,0.4091405269976671
TRWCJFND,0.47661382436918165
MA4IYFQC,0.13360259646328204
HANDMFGF,0.07922694628397717
4XQYYTBE,0.3057565351788356
LSDHJ2JQ,0.5091669494434234
B4MNH94X,0.22961585820110897
EGDW29FV,0.06475335850079801
A2NFAJBR,0.04922019245304471
BEIPPMEW,0.22562858593465102
82VVEMNU,0.8318938404147113
MNPG5PZZ,0.7227833679041702
N4KO2DMK,0.06442124406837753
4TTUK6PQ,0.10372625180984325
YEPQAGSZ,0.7984365022539215
FUWKKBRC,0.3030478330749965
DM6PKGP6,0.02623249693390424
7CN3TYMS,0.07760099616823646
TZZBEKEF,0.07084744232416652
CQBK256G,0.3244536980838289
B9IFYAV2,0.24636916167899742
2TFRVJUF,0.8301935521579844
DGNYYI4B,0.4039852005611149
JJPCRBWK,0.06281388605427586
8CQKDMEE,0.051940080114040776
28QEDXR2,0.143793195484053
UENAUSAQ,0.05656671790309954
CRWFTPAJ,0.8756139543408448
DWGXW6UF,0.13555017545475984
VABPIFNJ,0.5537222855177625
LSPPJU5Y,0.22901825507129753
SAYSJ9CX,0.8397534614377917
LZXVWZSC,0.8195573360010772
VMWYVCBX,0.8596456479210013
9WDGJY87,0.3658083172210152
PGAWZOSP,0.07761356175975787
OKQC3MSK,0.4305316783308888
K8HKTTG8,0.039846355907839734
ANBMJGCE,0.8537812293028635
BBXIP7XQ,0.06042686083467372
A7EK4MLX,0.062075419507628675
K2IRCJYX,0.021401736727293924
FXNZNB6J,0.11046437860092406
HLPJMCXT,0.05831756386823066
BFZSQYA2,0.5148651816479686
AUNF438A,0.8198837599116215
FZDHCRZV,0.04941409206217039
4TBQ4NAT,0.047616777097143584
GP4QINVH,0.0702921665893757
2PVPDN5I,0.08756881433251683
BS4YC6TW,0.09093314188289892
BNDKH7PB,0.07204044614208807
MTIHFVUV,0.07347115103565968
DZWUZDM5,0.828499333546671
DJNHQBF4,0.604210464908127
NNUSZE59,0.8131021806001424
E2XDHRNY,0.10388801274476281
HJPWPCJJ,0.3649166937221609
TH4AOCBS,0.056817474401723966
CT5FZVBM,0.4509455770224016
BQUCWFL7,0.05477226393280005
OHXE93CI,0.021267938930249405
ZMVBGRTN,0.07799999094799422
T52CQ76R,0.06719966034921285
57GHR8MQ,0.07538472773111625
93KZSYQ3,0.3784223445078494
FFTWFWGD,0.02297114047751935
STWTQR7S,0.06350074466019318
LPNDQXCB,0.22226344792253433
C2RDGGNF,0.8248417093488278
JY5F453Z,0.3571358102516523
CM2N6CPR,0.036380670607487016
IMV9VEBI,0.5402848198788757
UOUQEKEZ,0.8372885852596141
B2VRG64Y,0.07063341171891312
26DBJBZL,0.024308797629654648
KV5AGMBB,0.1377635773860061
2CWAW4JM,0.7582309428649588
T2DMYX2D,0.36540508796488785
